Agent_Size,Program,Success_Rate,Solution_Cost,Runtime,Map_Name
100,PIBT,0.68,4410.235294117647,0.1118369803709141,room_32_32_4
200,PIBT,0.44,14290.181818181818,0.376546252857555,room_32_32_4
300,PIBT,0.2,30719.6,0.8637819290161133,room_32_32_4
